sampledate,sampletime,temp,cond,spcond,salinity,chl_rfu,chl_ugl,bga_rfu,bga_ugl,turb,fdom_rfu,fdom_qsu,do_sat,do,ph,orp,orp_raw,pressure,water_depth
2016-08-23,09:53:44,24.127,460.2,468,0.22,0.7,2.69,0.32,0.31,0.57,1202.01,-12.87,95.5,8.01,8.44,242.1,242.1,4.831,3.405
2016-08-23,09:53:45,24.127,460.2,468,0.22,0.71,2.73,0.32,0.31,0.55,1201.7,-12.87,95.5,8.01,8.44,242.1,242.1,4.867,3.431
2016-08-23,09:53:46,24.127,460.2,468,0.22,0.7,2.72,0.33,0.32,0.57,1201.84,-12.87,95.5,8.01,8.44,242.1,242.1,4.903,3.456
2016-08-23,09:53:47,24.128,460.2,468,0.22,0.7,2.69,0.33,0.32,0.58,1202.1,-12.88,95.5,8.01,8.44,242.1,242.1,6.088,4.291
2016-08-23,09:53:48,24.127,460.2,468,0.22,0.69,2.68,0.33,0.31,0.57,1201.65,-12.87,95.5,8.01,8.44,242,242,6.132,4.323
2016-08-23,09:53:49,24.128,460.2,468,0.22,0.71,2.76,0.33,0.31,0.54,1201.73,-12.87,95.5,8.01,8.44,242,242,6.161,4.343
2016-08-23,09:53:50,24.128,460.2,468,0.22,0.7,2.71,0.33,0.32,0.54,1201.52,-12.87,95.4,8,8.44,242,242,6.178,4.355
2016-08-23,09:53:51,24.128,460.2,468,0.22,0.71,2.73,0.33,0.32,0.55,1201.93,-12.87,95.4,8,8.44,242,242,6.218,4.383
2016-08-23,09:53:52,24.128,460.2,468,0.22,0.71,2.74,0.32,0.31,0.53,1202.58,-12.88,95.4,8,8.44,242,242,6.242,4.4
2016-08-23,09:53:53,24.128,460.2,468,0.22,0.72,2.77,0.33,0.32,0.55,1202.42,-12.88,95.4,8,8.44,241.9,241.9,6.263,4.414
2016-08-23,09:53:54,24.127,460.2,468,0.22,0.72,2.78,0.33,0.32,0.55,1202.41,-12.88,95.4,8,8.44,241.9,241.9,6.325,4.459
2016-08-23,09:53:55,24.127,460.2,468,0.22,0.73,2.82,0.34,0.33,0.55,1202.01,-12.87,95.4,8,8.44,241.9,241.9,6.408,4.517
2016-08-23,09:53:56,24.127,460.2,468,0.22,0.71,2.74,0.34,0.33,0.56,1201.61,-12.87,95.3,8,8.44,241.9,241.9,6.488,4.573
2016-08-23,09:53:57,24.127,460.2,468,0.22,0.72,2.79,0.34,0.33,0.58,1201.9,-12.87,95.3,7.99,8.44,241.9,241.9,6.532,4.605
2016-08-23,09:53:58,24.127,460.2,468,0.22,0.74,2.84,0.33,0.32,0.57,1200.72,-12.86,95.3,7.99,8.44,241.9,241.9,6.567,4.629
2016-08-23,09:53:59,24.126,460.2,468.1,0.22,0.73,2.83,0.34,0.33,0.57,1200.46,-12.86,95.2,7.99,8.44,241.9,241.9,6.606,4.657
2016-08-23,09:54:00,24.125,460.2,468.1,0.22,0.73,2.81,0.33,0.32,0.59,1199.8,-12.85,95.2,7.98,8.44,241.8,241.8,6.664,4.698
2016-08-23,09:54:01,24.125,460.3,468.1,0.22,0.75,2.88,0.32,0.31,0.59,1199.44,-12.84,95.1,7.98,8.44,241.8,241.8,6.713,4.732
2016-08-23,09:54:02,24.125,460.3,468.1,0.22,0.75,2.89,0.32,0.31,0.6,1197.78,-12.82,95.1,7.98,8.44,241.8,241.8,6.767,4.77
2016-08-23,09:54:03,24.124,460.3,468.1,0.22,0.75,2.89,0.32,0.31,0.63,1197.84,-12.83,95.1,7.97,8.44,241.8,241.8,6.819,4.807
2016-08-23,09:54:04,24.124,460.3,468.1,0.22,0.75,2.89,0.32,0.31,0.66,1197.14,-12.82,95,7.97,8.44,241.8,241.8,6.864,4.838
2016-08-23,09:54:05,24.124,460.3,468.1,0.22,0.76,2.93,0.31,0.3,0.68,1196.12,-12.8,95,7.97,8.44,241.7,241.7,6.913,4.873
2016-08-23,09:54:06,24.124,460.3,468.1,0.22,0.76,2.95,0.32,0.31,0.66,1195.75,-12.8,94.9,7.96,8.44,241.7,241.7,6.95,4.899
2016-08-23,09:54:07,24.124,460.3,468.1,0.22,0.77,2.95,0.33,0.32,0.66,1195.16,-12.79,94.9,7.96,8.44,241.7,241.7,6.987,4.925
2016-08-23,09:54:08,24.123,460.3,468.1,0.22,0.76,2.93,0.32,0.31,0.67,1194.69,-12.79,94.9,7.96,8.44,241.7,241.7,7.035,4.959
2016-08-23,09:54:09,24.123,460.3,468.1,0.22,0.75,2.91,0.32,0.31,0.66,1193.9,-12.78,94.8,7.95,8.44,241.7,241.7,8.159,5.751
2016-08-23,09:54:10,24.123,460.3,468.2,0.22,0.75,2.9,0.32,0.31,0.7,1193.75,-12.78,94.8,7.95,8.44,241.7,241.7,8.244,5.811
2016-08-23,09:54:11,24.123,460.3,468.2,0.22,0.75,2.89,0.32,0.31,0.69,1193.15,-12.77,94.8,7.95,8.43,241.7,241.7,8.232,5.803
2016-08-23,09:54:12,24.123,460.3,468.1,0.22,0.74,2.85,0.33,0.31,0.68,1192.25,-12.76,94.8,7.95,8.43,241.6,241.6,8.224,5.797
2016-08-23,09:54:13,24.123,460.3,468.2,0.22,0.73,2.82,0.32,0.31,0.72,1191.3,-12.75,94.7,7.95,8.43,241.6,241.6,8.232,5.803
2016-08-23,09:54:14,24.123,460.3,468.2,0.22,0.72,2.79,0.32,0.31,0.73,1191.48,-12.75,94.7,7.95,8.43,241.6,241.6,8.229,5.801
2016-08-23,09:54:15,24.123,460.3,468.2,0.22,0.74,2.85,0.31,0.3,0.7,1191.41,-12.75,94.7,7.95,8.43,241.6,241.6,8.226,5.799
2016-08-23,09:54:16,24.123,460.3,468.1,0.22,0.73,2.8,0.31,0.3,0.72,1190.71,-12.74,94.7,7.95,8.43,241.6,241.6,8.23,5.801
2016-08-23,09:54:17,24.123,460.3,468.1,0.22,0.71,2.75,0.31,0.3,0.7,1190.75,-12.74,94.7,7.95,8.43,241.6,241.6,8.255,5.819
2016-08-23,09:54:18,24.123,460.3,468.1,0.22,0.72,2.76,0.31,0.3,0.67,1191.03,-12.74,94.7,7.95,8.43,241.5,241.5,8.328,5.87
2016-08-23,09:54:19,24.123,460.3,468.1,0.22,0.71,2.73,0.31,0.29,0.68,1191.24,-12.75,94.7,7.94,8.43,241.5,241.5,8.394,5.917
2016-08-23,09:54:20,24.123,460.3,468.1,0.22,0.71,2.75,0.31,0.3,0.68,1190.88,-12.74,94.7,7.94,8.43,241.5,241.5,8.459,5.963
2016-08-23,09:54:21,24.123,460.3,468.1,0.22,0.72,2.77,0.31,0.3,0.68,1190.81,-12.74,94.7,7.94,8.43,241.5,241.5,8.516,6.003
2016-08-23,09:54:22,24.123,460.3,468.1,0.22,0.72,2.78,0.31,0.3,0.67,1191.35,-12.75,94.6,7.94,8.43,241.5,241.5,8.56,6.034
2016-08-23,09:54:23,24.122,460.3,468.1,0.22,0.72,2.79,0.3,0.28,0.69,1191.75,-12.75,94.6,7.94,8.43,241.5,241.5,8.609,6.069
2016-08-23,09:54:24,24.122,460.3,468.1,0.22,0.73,2.8,0.3,0.29,0.66,1191.72,-12.75,94.6,7.94,8.43,241.4,241.4,8.645,6.094
2016-08-23,09:54:25,24.122,460.3,468.1,0.22,0.74,2.84,0.3,0.29,0.67,1192.01,-12.76,94.6,7.93,8.43,241.4,241.4,8.67,6.111
2016-08-23,09:54:26,24.122,460.3,468.2,0.22,0.73,2.81,0.29,0.28,0.67,1191.68,-12.75,94.6,7.93,8.43,241.4,241.4,8.704,6.135
2016-08-23,09:54:27,24.123,460.3,468.1,0.22,0.73,2.81,0.3,0.29,0.67,1191.47,-12.75,94.5,7.93,8.43,241.4,241.4,8.755,6.171
2016-08-23,09:54:28,24.122,460.3,468.1,0.22,0.73,2.82,0.3,0.29,0.65,1190.71,-12.74,94.5,7.93,8.43,241.4,241.4,8.799,6.203
2016-08-23,09:54:29,24.122,460.3,468.2,0.22,0.74,2.86,0.29,0.28,0.66,1191.03,-12.74,94.5,7.92,8.43,241.4,241.4,8.84,6.231
2016-08-23,09:54:30,24.122,460.3,468.2,0.22,0.74,2.87,0.29,0.28,0.67,1191.11,-12.75,94.4,7.92,8.43,241.3,241.3,8.873,6.254
2016-08-23,09:54:31,24.122,460.3,468.2,0.22,0.74,2.85,0.29,0.28,0.65,1191.01,-12.74,94.4,7.92,8.43,241.3,241.3,8.897,6.272
2016-08-23,09:54:32,24.122,460.3,468.2,0.22,0.74,2.86,0.29,0.28,0.66,1191.11,-12.75,94.4,7.92,8.43,241.3,241.3,8.934,6.298
2016-08-23,09:54:33,24.122,460.3,468.2,0.22,0.74,2.85,0.29,0.27,0.65,1191.72,-12.75,94.4,7.92,8.43,241.3,241.3,8.964,6.319
2016-08-23,09:54:34,24.122,460.3,468.2,0.22,0.74,2.86,0.29,0.27,0.66,1191.54,-12.75,94.3,7.91,8.43,241.3,241.3,8.993,6.339
2016-08-23,09:54:35,24.122,460.3,468.2,0.22,0.74,2.87,0.29,0.28,0.67,1191.79,-12.75,94.3,7.91,8.43,241.3,241.3,9.02,6.358
2016-08-23,09:54:36,24.122,460.3,468.2,0.22,0.75,2.88,0.29,0.28,0.65,1191.92,-12.76,94.3,7.91,8.43,241.3,241.3,9.05,6.379
2016-08-23,09:54:37,24.122,460.4,468.2,0.22,0.74,2.87,0.29,0.28,0.65,1191.12,-12.75,94.3,7.91,8.43,241.3,241.3,9.076,6.398
2016-08-23,09:54:38,24.122,460.4,468.2,0.22,0.74,2.85,0.29,0.28,0.65,1190.29,-12.74,94.2,7.91,8.43,241.3,241.3,9.112,6.423
2016-08-23,09:54:39,24.122,460.3,468.2,0.22,0.74,2.84,0.3,0.29,0.65,1189.9,-12.73,94.2,7.9,8.43,241.2,241.2,10.316,7.272
2016-08-23,09:54:40,24.122,460.4,468.2,0.22,0.73,2.83,0.3,0.29,0.65,1190.42,-12.74,94.2,7.9,8.43,241.2,241.2,10.136,7.145
2016-08-23,09:54:41,24.122,460.4,468.2,0.22,0.73,2.83,0.3,0.29,0.65,1191.11,-12.75,94.2,7.9,8.43,241.2,241.2,10.17,7.169
2016-08-23,09:54:42,24.121,460.4,468.2,0.22,0.74,2.85,0.31,0.3,0.64,1190.9,-12.74,94.1,7.9,8.43,241.2,241.2,10.211,7.198
2016-08-23,09:54:43,24.121,460.4,468.2,0.22,0.73,2.83,0.3,0.29,0.64,1190.55,-12.74,94.1,7.9,8.43,241.2,241.2,10.287,7.251
2016-08-23,09:54:44,24.121,460.4,468.2,0.22,0.74,2.84,0.29,0.28,0.62,1189.48,-12.73,94.1,7.89,8.43,241.2,241.2,10.408,7.337
2016-08-23,09:54:45,24.121,460.4,468.2,0.22,0.73,2.83,0.3,0.28,0.63,1189.51,-12.73,94.1,7.89,8.43,241.2,241.2,10.523,7.417
2016-08-23,09:54:46,24.121,460.4,468.2,0.22,0.74,2.84,0.3,0.29,0.63,1190.21,-12.73,94.1,7.89,8.43,241.1,241.1,10.582,7.459
2016-08-23,09:54:47,24.121,460.4,468.2,0.22,0.74,2.86,0.3,0.29,0.63,1190.87,-12.74,94.1,7.89,8.43,241.1,241.1,10.617,7.484
2016-08-23,09:54:48,24.121,460.4,468.3,0.22,0.75,2.88,0.31,0.29,0.63,1190.62,-12.74,94.1,7.89,8.43,241.1,241.1,10.634,7.496
2016-08-23,09:54:49,24.121,460.4,468.3,0.22,0.75,2.91,0.31,0.29,0.64,1189.26,-12.72,94.1,7.89,8.43,241.1,241.1,10.647,7.505
2016-08-23,09:54:50,24.121,460.4,468.3,0.22,0.77,2.98,0.31,0.3,0.64,1188.17,-12.71,94,7.89,8.43,241.1,241.1,10.662,7.515
2016-08-23,09:54:51,24.121,460.4,468.2,0.22,0.77,2.95,0.3,0.29,0.63,1187.28,-12.7,94,7.89,8.43,241.1,241.1,10.69,7.535
2016-08-23,09:54:52,24.121,460.4,468.3,0.22,0.77,2.95,0.31,0.29,0.64,1187.58,-12.7,94,7.89,8.43,241,241,10.718,7.555
2016-08-23,09:54:53,24.121,460.4,468.2,0.22,0.76,2.95,0.31,0.3,0.61,1187.86,-12.71,94,7.89,8.43,241,241,10.744,7.573
2016-08-23,09:54:54,24.121,460.4,468.2,0.22,0.76,2.95,0.31,0.3,0.63,1187.94,-12.71,94,7.89,8.43,241,241,10.77,7.592
2016-08-23,09:54:55,24.121,460.4,468.2,0.22,0.77,2.97,0.32,0.31,0.63,1187.51,-12.7,94,7.89,8.43,241,241,10.791,7.607
2016-08-23,09:54:56,24.12,460.4,468.2,0.22,0.77,2.98,0.31,0.3,0.61,1187.37,-12.7,94,7.88,8.43,241,241,10.812,7.621
2016-08-23,09:54:57,24.12,460.4,468.2,0.22,0.76,2.93,0.32,0.31,0.62,1187.55,-12.7,94,7.88,8.43,240.9,240.9,10.846,7.645
2016-08-23,09:54:58,24.12,460.4,468.2,0.22,0.75,2.89,0.32,0.31,0.63,1187.63,-12.7,94,7.88,8.43,240.9,240.9,10.902,7.685
2016-08-23,09:54:59,24.12,460.4,468.2,0.22,0.75,2.89,0.31,0.3,0.64,1187.35,-12.7,94,7.88,8.43,240.9,240.9,10.944,7.715
2016-08-23,09:55:00,24.12,460.4,468.2,0.22,0.75,2.88,0.31,0.3,0.62,1186.92,-12.7,93.9,7.88,8.43,240.9,240.9,10.983,7.742
2016-08-23,09:55:01,24.12,460.4,468.2,0.22,0.74,2.85,0.31,0.3,0.64,1186.9,-12.7,93.9,7.88,8.43,240.9,240.9,11.015,7.764
2016-08-23,09:55:02,24.12,460.4,468.2,0.22,0.74,2.84,0.31,0.3,0.66,1186.43,-12.69,93.9,7.88,8.43,240.9,240.9,11.05,7.789
2016-08-23,09:55:03,24.12,460.4,468.2,0.22,0.74,2.87,0.31,0.3,0.62,1186.26,-12.69,93.9,7.88,8.43,240.8,240.8,11.077,7.808
2016-08-23,09:55:04,24.12,460.4,468.2,0.22,0.75,2.89,0.3,0.29,0.59,1187.14,-12.7,93.9,7.88,8.43,240.8,240.8,11.101,7.825
2016-08-23,09:55:05,24.12,460.4,468.3,0.22,0.75,2.9,0.29,0.28,0.58,1186.91,-12.7,93.9,7.88,8.43,240.8,240.8,11.122,7.84
2016-08-23,09:55:06,24.119,460.4,468.2,0.22,0.74,2.86,0.3,0.28,0.57,1186.15,-12.69,93.9,7.87,8.43,240.8,240.8,12.237,8.626
2016-08-23,09:55:07,24.119,460.4,468.2,0.22,0.75,2.88,0.3,0.29,0.59,1184.97,-12.67,93.8,7.87,8.43,240.8,240.8,12.557,8.851
2016-08-23,09:55:08,24.119,460.4,468.3,0.22,0.75,2.9,0.3,0.29,0.6,1184.93,-12.67,93.8,7.87,8.43,240.8,240.8,12.434,8.765
2016-08-23,09:55:09,24.118,460.4,468.3,0.22,0.75,2.9,0.3,0.29,0.59,1184.78,-12.67,93.8,7.87,8.43,240.7,240.7,12.476,8.794
2016-08-23,09:55:10,24.117,460.4,468.3,0.22,0.74,2.86,0.31,0.29,0.62,1185.18,-12.68,93.7,7.86,8.43,240.7,240.7,12.435,8.766
2016-08-23,09:55:11,24.114,460.4,468.3,0.22,0.75,2.9,0.31,0.29,0.63,1184.15,-12.66,93.7,7.86,8.43,240.7,240.7,12.406,8.745
2016-08-23,09:55:12,24.112,460.4,468.4,0.22,0.75,2.9,0.3,0.29,0.63,1182.82,-12.65,93.6,7.86,8.43,240.7,240.7,12.398,8.74
2016-08-23,09:55:13,24.11,460.4,468.4,0.22,0.75,2.91,0.3,0.29,0.62,1181.12,-12.63,93.6,7.85,8.43,240.7,240.7,12.395,8.737
2016-08-23,09:55:14,24.108,460.4,468.4,0.22,0.75,2.88,0.3,0.29,0.62,1180,-12.61,93.5,7.85,8.43,240.7,240.7,12.411,8.748
2016-08-23,09:55:15,24.106,460.4,468.4,0.22,0.74,2.84,0.3,0.28,0.61,1178.27,-12.59,93.4,7.84,8.43,240.7,240.7,12.429,8.761
2016-08-23,09:55:16,24.104,460.4,468.4,0.22,0.74,2.87,0.29,0.28,0.59,1176.98,-12.58,93.4,7.83,8.43,240.7,240.7,12.444,8.772
2016-08-23,09:55:17,24.1,460.4,468.5,0.22,0.75,2.87,0.29,0.28,0.59,1174.72,-12.55,93.2,7.83,8.43,240.7,240.7,12.471,8.791
2016-08-23,09:55:18,24.091,460.4,468.6,0.22,0.74,2.85,0.29,0.28,0.6,1173.04,-12.53,93.1,7.82,8.43,240.7,240.7,12.537,8.837
2016-08-23,09:55:19,24.079,460.5,468.7,0.22,0.73,2.84,0.28,0.27,0.63,1170.99,-12.51,92.9,7.8,8.43,240.7,240.7,12.603,8.883
2016-08-23,09:55:20,24.069,460.5,468.9,0.22,0.73,2.83,0.28,0.27,0.64,1167.93,-12.47,92.7,7.79,8.43,240.7,240.7,12.663,8.926
2016-08-23,09:55:21,24.055,460.6,469,0.23,0.73,2.81,0.28,0.27,0.64,1163.9,-12.42,92.5,7.77,8.43,240.7,240.7,12.707,8.957
2016-08-23,09:55:22,24.043,460.6,469.2,0.23,0.72,2.8,0.28,0.27,0.62,1161.48,-12.39,92.2,7.75,8.42,240.7,240.7,12.739,8.98
2016-08-23,09:55:23,24.028,460.7,469.4,0.23,0.73,2.81,0.29,0.28,0.61,1157.63,-12.35,91.9,7.72,8.42,240.7,240.7,12.765,8.998
2016-08-23,09:55:24,24.015,460.7,469.5,0.23,0.74,2.85,0.28,0.27,0.62,1154.44,-12.31,88.7,7.45,8.42,240.8,240.8,12.787,9.013
2016-08-23,09:55:25,24.003,460.8,469.7,0.23,0.73,2.82,0.27,0.26,0.6,1151.24,-12.27,88.2,7.42,8.42,240.8,240.8,12.81,9.029
2016-08-23,09:55:26,23.993,460.8,469.9,0.23,0.74,2.86,0.28,0.26,0.61,1148.02,-12.23,88,7.4,8.42,240.8,240.8,12.825,9.04
2016-08-23,09:55:27,23.982,460.9,470,0.23,0.74,2.85,0.28,0.26,0.61,1145.71,-12.21,87.9,7.39,8.41,240.8,240.8,12.841,9.051
2016-08-23,09:55:28,22.052,461,488.5,0.24,0.72,2.79,0.27,0.26,0.68,1134.39,-12.07,83.1,6.99,8.15,240.9,240.9,12.866,9.069
2016-08-23,09:55:29,21.845,461.2,495.2,0.24,0.69,2.68,0.26,0.25,0.85,1106,-11.74,77.5,6.76,8.07,241.1,241.1,13.895,9.788
2016-08-23,09:55:30,22.174,461.4,487.8,0.23,0.66,2.56,0.25,0.24,0.98,1071.22,-11.32,71,6.21,8.07,241.3,241.3,13.874,9.776
2016-08-23,09:55:31,21.784,461.7,491.9,0.24,0.62,2.4,0.24,0.23,1.04,1038.51,-10.94,66.9,5.82,8.03,241.3,241.3,13.87,9.772
2016-08-23,09:55:32,21.787,461.9,492.1,0.24,0.6,2.33,0.23,0.22,1.14,999,-10.47,60.7,5.33,8.02,241.1,241.1,13.842,9.752
2016-08-23,09:55:33,21.654,462,493.4,0.24,0.57,2.19,0.22,0.21,1.22,965.51,-10.07,56.3,4.94,7.99,221.9,221.9,13.85,9.757
2016-08-23,09:55:34,21.55,462.2,494.8,0.24,0.53,2.05,0.22,0.21,1.3,923.65,-9.57,52.4,4.61,7.97,212.4,212.4,13.855,9.76
2016-08-23,09:55:35,21.454,462.4,495.9,0.24,0.48,1.87,0.21,0.2,1.37,887.69,-9.15,49.3,4.34,7.84,203.6,203.6,13.852,9.758
2016-08-23,09:55:36,21.411,462.6,496.6,0.24,0.46,1.79,0.2,0.19,1.46,846.88,-8.66,48,4.24,7.82,200.8,200.8,13.844,9.752
2016-08-23,09:55:37,21.374,462.7,497.1,0.24,0.42,1.62,0.19,0.17,1.58,811.01,-8.24,42.3,3.74,7.8,197.4,197.4,13.833,9.744
2016-08-23,09:55:38,21.326,462.8,497.7,0.24,0.39,1.51,0.18,0.16,1.73,768.06,-7.73,38.4,3.39,7.75,182.7,182.7,13.827,9.74
2016-08-23,09:55:39,20.026,462.8,510.4,0.25,0.37,1.45,0.16,0.15,1.83,723.54,-7.2,34.5,3.06,7.74,168.5,168.5,13.835,9.746
2016-08-23,09:55:40,19.813,462.6,513.5,0.25,0.36,1.41,0.15,0.14,1.88,683.94,-6.73,32.6,2.96,7.7,159.6,159.6,13.872,9.768
2016-08-23,09:55:41,19.216,462.3,520,0.25,0.35,1.37,0.14,0.13,1.88,633.2,-6.13,31,2.82,7.67,136.5,136.5,13.936,9.813
2016-08-23,09:55:42,19.289,461.8,518.3,0.25,0.34,1.32,0.14,0.12,1.91,586.57,-5.57,25.7,2.37,7.64,118.4,118.4,14.014,9.868
2016-08-23,09:55:43,18.811,461.1,522.2,0.25,0.32,1.24,0.13,0.12,1.76,532.88,-4.94,23.4,2.16,7.63,105.2,105.2,14.073,9.909
2016-08-23,09:55:44,18.591,460.2,524.3,0.25,0.31,1.21,0.13,0.11,1.62,484.51,-4.36,21.3,1.98,7.62,92.7,92.7,14.125,9.944
2016-08-23,09:55:45,18.562,459.3,523.7,0.25,0.3,1.17,0.12,0.1,1.5,428.78,-3.7,20.9,1.95,7.61,78.9,78.9,14.166,9.973
2016-08-23,09:55:46,18.511,458.3,523.1,0.25,0.28,1.09,0.11,0.09,1.42,379.36,-3.12,19.7,1.84,7.6,69.3,69.3,14.205,10
2016-08-23,09:55:47,18.022,457.2,527.5,0.26,0.26,1.01,0.11,0.09,1.29,333.65,-2.57,19,1.77,7.6,60.6,60.6,14.244,10.028
2016-08-23,09:55:48,17.95,456.1,526.6,0.26,0.25,0.96,0.1,0.08,1.18,311.12,-2.31,18.2,1.72,7.59,52.2,52.2,14.274,10.048
2016-08-23,09:55:49,17.438,454.8,531.5,0.26,0.23,0.89,0.1,0.08,1.05,285.89,-2.01,17.7,1.67,7.58,40.7,40.7,14.307,10.071
2016-08-23,09:55:50,17.105,453.4,533.9,0.26,0.23,0.88,0.09,0.08,0.95,265.29,-1.76,14,1.34,7.58,32.3,32.3,15.406,10.843
2016-08-23,09:55:51,17.301,451.8,529.7,0.26,0.22,0.84,0.08,0.07,0.82,245.73,-1.53,13.5,1.3,7.57,26.9,26.9,15.336,10.793
2016-08-23,09:55:52,17.303,450.5,527.9,0.26,0.21,0.8,0.08,0.06,0.69,226.59,-1.3,12.6,1.21,7.57,22.3,22.3,15.412,10.848
2016-08-23,09:55:53,17.175,449.1,528,0.26,0.21,0.81,0.07,0.05,0.51,203.45,-1.03,12.2,1.17,7.56,20.3,20.3,15.405,10.843
2016-08-23,09:55:54,17.111,448,527.4,0.26,0.21,0.81,0.07,0.05,0.39,184.02,-0.8,11.9,1.15,7.56,8.6,8.6,15.366,10.815
2016-08-23,09:55:55,17.077,446.7,526.3,0.26,0.2,0.78,0.06,0.05,0.31,165.14,-0.57,11.7,1.12,7.56,3.8,3.8,15.361,10.812
2016-08-23,09:55:56,17.041,445.8,525.6,0.26,0.19,0.73,0.06,0.05,0.28,145.72,-0.34,11.4,1.1,7.55,-1,-1,15.354,10.807
2016-08-23,09:55:57,17.002,444.8,524.9,0.25,0.18,0.69,0.07,0.06,0.23,129.04,-0.15,11.2,1.08,7.55,-3,-3,15.362,10.812
2016-08-23,09:55:58,16.928,443.7,524.5,0.25,0.17,0.67,0.07,0.05,0.22,110.88,0.07,10.9,1.05,7.55,-12.5,-12.5,15.397,10.836
2016-08-23,09:55:59,16.854,442.5,524,0.25,0.17,0.67,0.07,0.05,0.2,95.49,0.25,10.7,1.04,7.54,-16.5,-16.5,15.463,10.882
2016-08-23,09:56:00,16.794,441.5,523.5,0.25,0.18,0.68,0.06,0.04,0.18,81.96,0.41,10.5,1.02,7.54,-20.6,-20.6,15.522,10.924
2016-08-23,09:56:01,16.731,440.3,522.9,0.25,0.17,0.65,0.06,0.04,0.18,74.95,0.5,10.3,1,7.54,-24.8,-24.8,15.569,10.957
2016-08-23,09:56:02,15.496,439.3,522.6,0.25,0.16,0.64,0.06,0.04,0.18,63.96,0.63,10.1,0.98,7.53,-26.2,-26.2,15.626,10.997
2016-08-23,09:56:03,15.2,438.2,539.1,0.26,0.16,0.62,0.06,0.04,0.17,53.53,0.75,9.9,0.99,7.52,-34.3,-34.3,15.701,11.047
2016-08-23,09:56:04,15.339,437.1,536.2,0.26,0.15,0.59,0.05,0.03,0.18,42.44,0.88,9.8,0.98,7.51,-38.2,-38.2,15.79,11.11
2016-08-23,09:56:05,15.135,436,537.2,0.26,0.14,0.54,0.04,0.02,0.18,33.07,0.99,9.6,0.96,7.51,-41.9,-41.9,15.851,11.153
2016-08-23,09:56:06,15.107,435,536.3,0.26,0.13,0.51,0.05,0.03,0.19,23.3,1.11,9.5,0.95,7.5,-45.4,-45.4,15.898,11.186
2016-08-23,09:56:07,14.992,433.7,536.2,0.26,0.13,0.5,0.05,0.03,0.17,13.33,1.23,9.1,0.92,7.49,-46.5,-46.5,15.94,11.215
2016-08-23,09:56:08,14.908,432.6,535.9,0.26,0.13,0.52,0.05,0.03,0.19,5.22,1.32,8.9,0.89,7.49,-48.3,-48.3,15.977,11.241
2016-08-23,09:56:09,14.864,431.4,534.9,0.26,0.13,0.5,0.05,0.03,0.18,-3.36,1.43,8.6,0.86,7.48,-55.6,-55.6,16.016,11.268
2016-08-23,09:56:10,14.803,430.2,534.2,0.26,0.11,0.44,0.06,0.04,0.19,-9.67,1.5,8.3,0.84,7.48,-58.6,-58.6,16.043,11.287
2016-08-23,09:56:11,14.758,429,533.4,0.26,0.11,0.42,0.05,0.04,0.18,-17.65,1.59,8.1,0.82,7.47,-61.4,-61.4,16.067,11.304
2016-08-23,09:56:12,14.713,428,532.6,0.26,0.11,0.43,0.06,0.04,0.17,-23.21,1.66,7.9,0.8,7.47,-64.6,-64.6,16.093,11.322
2016-08-23,09:56:13,14.669,426.8,531.7,0.26,0.11,0.42,0.06,0.04,0.16,-31.1,1.75,7.6,0.77,7.46,-65.3,-65.3,16.131,11.349
2016-08-23,09:56:14,14.591,425.7,531.2,0.26,0.11,0.41,0.05,0.03,0.17,-37.51,1.83,7.5,0.76,7.46,-66.9,-66.9,17.244,12.132
2016-08-23,09:56:15,14.529,424.6,530.7,0.26,0.1,0.38,0.06,0.04,0.18,-44.38,1.91,7.3,0.74,7.46,-68.6,-68.6,17.274,12.153
2016-08-23,09:56:16,14.482,423.9,530.4,0.26,0.1,0.39,0.05,0.04,0.18,-50.78,1.99,7.1,0.73,7.45,-70,-70,17.279,12.156
2016-08-23,09:56:17,14.444,423.2,530,0.26,0.11,0.41,0.06,0.04,0.18,-57.2,2.06,7,0.71,7.45,-77.6,-77.6,17.214,12.111
2016-08-23,09:56:18,14.404,422.4,529.5,0.26,0.12,0.45,0.06,0.04,0.18,-61.22,2.11,6.8,0.69,7.44,-80.2,-80.2,17.207,12.105
2016-08-23,09:56:19,14.332,421.6,529.5,0.26,0.11,0.43,0.07,0.05,0.17,-64.27,2.15,6.7,0.68,7.44,-82.6,-82.6,17.202,12.102
2016-08-23,09:56:20,14.249,421,529.7,0.26,0.11,0.43,0.06,0.04,0.17,-67.67,2.19,6.5,0.67,7.43,-83.7,-83.7,17.212,12.108
2016-08-23,09:56:21,14.18,420.4,529.9,0.26,0.12,0.45,0.07,0.05,0.17,-71.03,2.23,6.4,0.65,7.43,-84.9,-84.9,17.213,12.109
2016-08-23,09:56:22,14.109,419.8,530,0.26,0.11,0.42,0.07,0.05,0.17,-72.8,2.25,6.3,0.64,7.43,-86.4,-86.4,17.22,12.114
2016-08-23,09:56:23,14.056,419.3,530.1,0.26,0.12,0.45,0.07,0.05,0.16,-73.46,2.26,6.2,0.63,7.42,-87.8,-87.8,17.222,12.115
2016-08-23,09:56:24,13.997,418.8,530.2,0.26,0.11,0.42,0.07,0.06,0.15,-74.14,2.26,6.1,0.62,7.42,-89,-89,17.224,12.117
