"sampledate","year4","month","day","reps","average","observer","ObsTime","Loc","depth","watertemp"
"1989-05-22",1989,5,22,1,1,"LTER",NA,NA,"19",10.2
"1989-06-05",1989,6,5,1,1,"WD",NA,2,"19",9.5
"1989-06-05",1989,6,5,1,1,"LTER",NA,NA,"19",11.1
"1989-06-20",1989,6,20,1,1,"LTER",NA,NA,"19",10.8
"1989-06-28",1989,6,28,1,1,"LTER",NA,NA,"19",10.9
"1989-07-03",1989,7,3,1,1,"LTER",NA,NA,"19",10.7
"1989-07-05",1989,7,5,1,1,"LTER",NA,NA,"19",11.2
"1989-07-10",1989,7,10,1,1,"LTER",NA,NA,"19",11.2
"1989-07-17",1989,7,17,1,1,"LTER",NA,NA,"19",11
"1989-07-21",1989,7,21,1,1,"LTER",NA,NA,"19",11
"1989-07-25",1989,7,25,1,1,"LTER",NA,NA,"19",10.9
"1989-07-31",1989,7,31,1,1,"LTER",NA,NA,"19",10.9
"1989-08-01",1989,8,1,1,1,"LTER",NA,NA,"19",11.5
"1989-08-07",1989,8,7,1,1,"LTER",NA,NA,"19",11.6
"1989-08-14",1989,8,14,1,1,"LTER",NA,NA,"19",11.4
"1989-08-21",1989,8,21,1,1,"LTER",NA,NA,"19",11.7
"1989-08-29",1989,8,29,1,1,"LTER",NA,NA,"19",11.6
"1989-09-05",1989,9,5,1,1,"LTER",NA,NA,"19",11.8
"1989-09-12",1989,9,12,1,1,"LTER",NA,NA,"19",11.7
"1989-09-19",1989,9,19,1,1,"LTER",NA,NA,"19",11.6
"1989-09-25",1989,9,25,1,1,"LTER",NA,NA,"19",10.8
"1989-09-27",1989,9,27,1,1,"LTER",NA,NA,"19",11.6
"1989-10-09",1989,10,9,1,1,"LTER",NA,NA,"19",11.1
"1989-10-13",1989,10,13,1,1,"LTER",NA,NA,"19",13.1
"1989-10-23",1989,10,23,1,1,"LTER",NA,NA,"19",10.7
"1989-10-25",1989,10,25,1,1,"LTER",NA,NA,"19",11.8
"1989-11-02",1989,11,2,1,1,"LTER",NA,NA,"19",12
"1989-11-06",1989,11,6,1,1,"LTER",NA,NA,"19",9.8
"1989-11-20",1989,11,20,1,1,"LTER",NA,NA,"19",6
"1989-12-06",1989,12,6,1,1,"LTER",NA,NA,"19",2.5
"1990-02-01",1990,2,1,1,1,"LTER",NA,NA,"19",2.9
"1990-03-30",1990,3,30,1,1,"LTER",NA,NA,"19",5.9
"1990-04-04",1990,4,4,1,1,"LTER",NA,NA,"19",6.2
"1990-04-12",1990,4,12,1,1,"LTER",NA,NA,"19",6.5
"1990-04-18",1990,4,18,1,1,"LTER",NA,NA,"19",6.6
"1990-04-24",1990,4,24,1,1,"LTER",NA,NA,"19",7.2
"1990-05-02",1990,5,2,1,1,"LTER",NA,NA,"19",8
"1990-05-09",1990,5,9,1,1,"LTER",NA,NA,"19",10.1
"1990-05-15",1990,5,15,1,1,"LTER",NA,NA,"19",11
"1990-05-22",1990,5,22,1,1,"LTER",NA,NA,"19",12.1
"1990-05-23",1990,5,23,1,1,"LTER",NA,NA,"19",12.4
"1990-05-24",1990,5,24,1,1,"LTER",NA,NA,"19",12.1
"1990-05-25",1990,5,25,1,1,"LTER",NA,NA,"19",12.2
"1990-05-28",1990,5,28,1,1,"LTER",NA,NA,"19",11.9
"1990-05-29",1990,5,29,1,1,"LTER",NA,NA,"19",12
"1990-05-30",1990,5,30,1,1,"LTER",NA,NA,"19",11.8
"1990-05-31",1990,5,31,1,1,"LTER",NA,NA,"19",11.9
"1990-06-01",1990,6,1,1,1,"LTER",NA,NA,"19",11.8
"1990-06-04",1990,6,4,1,1,"LTER",NA,NA,"19",13.4
"1990-06-05",1990,6,5,1,1,"LTER",NA,NA,"19",12.7
"1990-06-06",1990,6,6,1,1,"LTER",NA,NA,"19",13.7
"1990-06-07",1990,6,7,1,1,"LTER",NA,NA,"19",13.6
"1990-06-08",1990,6,8,1,1,"LTER",NA,NA,"19",13.6
"1990-06-11",1990,6,11,1,1,"LTER",NA,NA,"19",13.7
"1990-06-12",1990,6,12,1,1,"LTER",NA,NA,"19",16.4
"1990-06-13",1990,6,13,1,1,"LTER",NA,NA,"19",13.6
"1990-06-14",1990,6,14,1,1,"LTER",NA,NA,"19",13.3
"1990-06-15",1990,6,15,1,1,"LTER",NA,NA,"19",13.6
"1990-06-16",1990,6,16,1,1,"LTER",NA,NA,"19",13.7
"1990-06-20",1990,6,20,1,1,"LTER",NA,NA,"19",13.8
"1990-06-21",1990,6,21,1,1,"LTER",NA,NA,"19",13.5
"1990-06-24",1990,6,24,1,1,"LTER",NA,NA,"19",13.3
"1990-06-25",1990,6,25,1,1,"LTER",NA,NA,"19",13.8
"1990-06-26",1990,6,26,1,1,"LTER",NA,NA,"19",14.5
"1990-06-27",1990,6,27,1,1,"LTER",NA,NA,"19",14.5
"1990-06-28",1990,6,28,1,1,"LTER",NA,NA,"19",13.6
"1990-06-29",1990,6,29,1,1,"LTER",NA,NA,"19",13.3
"1990-07-01",1990,7,1,1,1,"LTER",NA,NA,"19",13.6
"1990-07-03",1990,7,3,1,1,"LTER",NA,NA,"19",13.5
"1990-07-04",1990,7,4,1,1,"LTER",NA,NA,"19",13.4
"1990-07-05",1990,7,5,1,1,"LTER",NA,NA,"19",13.4
"1990-07-06",1990,7,6,1,1,"LTER",NA,NA,"19",13.3
"1990-07-08",1990,7,8,1,1,"LTER",NA,NA,"19",13.3
"1990-07-10",1990,7,10,1,1,"LTER",NA,NA,"19",13.3
"1990-07-13",1990,7,13,1,1,"LTER",NA,NA,"19",13.4
"1990-07-16",1990,7,16,1,1,"LTER",NA,NA,"19",13.4
"1990-07-17",1990,7,17,1,1,"LTER",NA,NA,"19",14
"1990-07-18",1990,7,18,1,1,"LTER",NA,NA,"19",13.8
"1990-07-19",1990,7,19,1,1,"LTER",NA,NA,"19",13.5
"1990-07-22",1990,7,22,1,1,"LTER",NA,NA,"19",13.4
"1990-07-23",1990,7,23,1,1,"LTER",NA,NA,"19",13.5
"1990-07-25",1990,7,25,1,1,"LTER",NA,NA,"19",13.2
"1990-07-29",1990,7,29,1,1,"LTER",NA,NA,"19",13.8
"1990-07-31",1990,7,31,1,1,"LTER",NA,NA,"19",13.5
"1990-08-02",1990,8,2,1,1,"LTER",NA,NA,"19",13.4
"1990-08-07",1990,8,7,1,1,"LTER",NA,NA,"19",13.3
"1990-08-08",1990,8,8,1,1,"LTER",NA,NA,"19",13.5
"1990-08-14",1990,8,14,1,1,"LTER",NA,NA,"19",13.9
"1990-08-16",1990,8,16,1,1,"LTER",NA,NA,"19",13.3
"1990-08-17",1990,8,17,1,1,"LTER",NA,NA,"19",13.4
"1990-08-22",1990,8,22,1,1,"LTER",NA,NA,"19",13.5
"1990-08-23",1990,8,23,1,1,"LTER",NA,NA,"19",13.5
"1990-08-31",1990,8,31,1,1,"LTER",NA,NA,"19",13.6
"1990-09-05",1990,9,5,1,1,"LTER",NA,NA,"19",13.8
"1990-09-06",1990,9,6,1,1,"LTER",NA,NA,"19",13.4
"1990-09-12",1990,9,12,1,1,"LTER",NA,NA,"19",13.4
"1990-09-13",1990,9,13,1,1,"LTER",NA,NA,"19",13.5
"1990-09-17",1990,9,17,1,1,"LTER",NA,NA,"19",13.5
"1990-09-20",1990,9,20,1,1,"LTER",NA,NA,"19",13.7
"1990-09-24",1990,9,24,1,1,"LTER",NA,NA,"19",14.2
"1990-09-25",1990,9,25,1,1,"LTER",NA,NA,"19",13.8
"1990-09-26",1990,9,26,1,1,"LTER",NA,NA,"19",13.9
"1990-10-05",1990,10,5,1,1,"LTER",NA,NA,"19",16.5
"1990-10-11",1990,10,11,1,1,"LTER",NA,NA,"19",14.4
"1990-10-19",1990,10,19,1,1,"LTER",NA,NA,"19",13.1
"1990-10-26",1990,10,26,1,1,"LTER",NA,NA,"19",12
"1990-10-31",1990,10,31,1,1,"LTER",NA,NA,"19",11.2
"1990-11-08",1990,11,8,1,1,"LTER",NA,NA,"19",9.6
"1990-11-29",1990,11,29,1,1,"LTER",NA,NA,"19",7.1
"1991-01-28",1991,1,28,1,1,"LTER",NA,NA,"19",1.9
"1991-02-19",1991,2,19,1,1,"LTER",NA,NA,"19",2
"1991-03-11",1991,3,11,1,1,"LTER",NA,NA,"19",2.5
"1991-03-27",1991,3,27,1,1,"LTER",NA,NA,"19",3.3
"1991-04-04",1991,4,4,1,1,"LTER",NA,NA,"19",4.2
"1991-04-17",1991,4,17,1,1,"LTER",NA,NA,"19",6.4
"1991-05-02",1991,5,2,1,1,"LTER",NA,NA,"19",9.4
"1991-05-14",1991,5,14,1,1,"LTER",NA,NA,"19",9.3
"1991-05-28",1991,5,28,1,1,"LTER",NA,NA,"19",9.6
"1991-06-11",1991,6,11,1,1,"LTER",NA,NA,"19",10
"1991-06-17",1991,6,17,1,1,"LTER",NA,NA,"19",10.3
"1991-06-27",1991,6,27,1,1,"LTER",NA,NA,"19",9.9
"1991-07-02",1991,7,2,1,1,"LTER",NA,NA,"19",10
"1991-07-10",1991,7,10,1,1,"LTER",NA,NA,"19",10
"1991-07-15",1991,7,15,1,1,"LTER",NA,NA,"19",10.4
"1991-07-29",1991,7,29,1,1,"LTER",NA,NA,"19",10.4
"1991-08-12",1991,8,12,1,1,"LTER",NA,NA,"19",10.3
"1991-08-29",1991,8,29,1,1,"LTER",NA,NA,"19",10.1
"1991-09-23",1991,9,23,1,1,"LTER",NA,NA,"19",10.4
"1991-10-07",1991,10,7,1,1,"LTER",NA,NA,"19",13.4
"1991-11-18",1991,11,18,1,1,"LTER",NA,NA,"19",5.8
"1992-02-24",1992,2,24,1,1,"LTER",NA,NA,"19",2
"1992-03-30",1992,3,30,1,1,"LTER",NA,NA,"19",3.4
"1992-04-08",1992,4,8,1,1,"LTER",NA,NA,"19",4.4
"1992-04-13",1992,4,13,1,1,"LTER",NA,NA,"19",5.1
"1992-04-20",1992,4,20,1,1,"LTER",NA,NA,"19",5.4
"1992-05-04",1992,5,4,1,1,"LTER",NA,NA,"19",8.5
"1992-05-08",1992,5,8,1,1,"LTER",NA,NA,"19",8.6
"1992-05-19",1992,5,19,1,1,"LTER",NA,NA,"19",9.5
"1992-05-26",1992,5,26,1,1,"LTER",NA,NA,"19",9.2
"1992-06-01",1992,6,1,1,1,"LTER",NA,NA,"19",9
"1992-06-04",1992,6,4,1,1,"LTER",NA,NA,"19",9.2
"1992-06-08",1992,6,8,1,1,"LTER",NA,NA,"19",9
"1992-06-09",1992,6,9,1,1,"LTER",NA,NA,"19",9.2
"1992-06-11",1992,6,11,1,1,"LTER",NA,NA,"19",9.1
"1992-06-19",1992,6,19,1,1,"LTER",NA,NA,"19",9.6
"1992-06-22",1992,6,22,1,1,"LTER",NA,NA,"19",9.55
"1992-06-25",1992,6,25,1,1,"LTER",NA,NA,"19",9.8
"1992-06-30",1992,6,30,1,1,"LTER",NA,NA,"19",9.6
"1992-07-01",1992,7,1,1,1,"LTER",NA,NA,"19",10.3
"1992-07-06",1992,7,6,1,1,"LTER",NA,NA,"19",9.6
"1992-07-08",1992,7,8,1,1,"LTER",NA,NA,"19",9.6
"1992-07-09",1992,7,9,1,1,"LTER",NA,NA,"19",9.8
"1992-07-16",1992,7,16,1,1,"LTER",NA,NA,"19",9.8
"1992-07-27",1992,7,27,1,1,"LTER",NA,NA,"19",10
"1992-07-31",1992,7,31,1,1,"LTER",NA,NA,"19",9.95
"1992-08-10",1992,8,10,1,1,"LTER",NA,NA,"19",10
"1992-08-19",1992,8,19,1,1,"LTER",NA,NA,"19",10.2
"1992-08-21",1992,8,21,1,1,"LTER",NA,NA,"19",10.1
"1992-08-25",1992,8,25,1,1,"LTER",NA,NA,"19",10
"1992-08-31",1992,8,31,1,1,"LTER",NA,NA,"19",10.7
"1992-09-01",1992,9,1,1,1,"LTER",NA,NA,"19",10.3
"1992-09-14",1992,9,14,1,1,"LTER",NA,NA,"19",10.8
"1992-09-15",1992,9,15,1,1,"LTER",NA,NA,"19",10.6
"1992-09-24",1992,9,24,1,1,"LTER",NA,NA,"19",11
"1992-09-26",1992,9,26,1,1,"LTER",NA,NA,"19",11.5
"1992-09-29",1992,9,29,1,1,"LTER",NA,NA,"19",10.9
"1992-10-01",1992,10,1,1,1,"LTER",NA,NA,"19",12.1
"1992-10-06",1992,10,6,1,1,"LTER",NA,NA,"19",11.4
"1992-10-13",1992,10,13,1,1,"LTER",NA,NA,"19",13.9
"1992-10-26",1992,10,26,1,1,"LTER",NA,NA,"19",11.9
"1992-11-09",1992,11,9,1,1,"LTER",NA,NA,"19",8.6
"1992-11-23",1992,11,23,1,1,"LTER",NA,NA,"19",6.1
"1993-04-12",1993,4,12,1,1,"LTER",NA,NA,"19",3.2
"1993-04-22",1993,4,22,1,1,"LTER",NA,NA,"19",4.2
"1993-04-29",1993,4,29,1,1,"LTER",NA,NA,"19",5.4
"1993-05-06",1993,5,6,1,1,"LTER",NA,NA,"19",6.4
"1993-05-10",1993,5,10,1,1,"LTER",NA,NA,"19",6.5
"1993-05-13",1993,5,13,1,1,"LTER",NA,NA,"19",7.3
"1993-05-20",1993,5,20,1,1,"LTER",NA,NA,"19",7.5
"1993-05-21",1993,5,21,1,1,"LTER",NA,NA,"19",7.2
"1993-05-25",1993,5,25,1,1,"LTER",NA,NA,"19",8.5
"1993-05-27",1993,5,27,1,1,"LTER",NA,NA,"19",7.9
"1993-05-28",1993,5,28,1,1,"LTER",NA,NA,"19",13.8
"1993-06-01",1993,6,1,1,1,"LTER",NA,NA,"19",8.4
"1993-06-07",1993,6,7,1,1,"LTER",NA,NA,"19",9.9
"1993-06-10",1993,6,10,1,1,"LTER",NA,NA,"19",9.3
"1993-06-11",1993,6,11,1,1,"LTER",NA,NA,"19",10.8
"1993-06-15",1993,6,15,1,1,"LTER",NA,NA,"19",10
"1993-06-17",1993,6,17,1,1,"LTER",NA,NA,"19",10.1
"1993-06-21",1993,6,21,1,1,"LTER",NA,NA,"19",10
"1993-06-25",1993,6,25,1,1,"LTER",NA,NA,"19",10.2
"1993-06-29",1993,6,29,1,1,"LTER",NA,NA,"19",10.3
"1993-07-01",1993,7,1,1,1,"LTER",NA,NA,"19",10.8
"1993-07-06",1993,7,6,1,1,"LTER",NA,NA,"19",10.7
"1993-07-08",1993,7,8,1,1,"LTER",NA,NA,"19",11.2
"1993-07-12",1993,7,12,1,1,"LTER",NA,NA,"19",11.3
"1993-07-13",1993,7,13,1,1,"LTER",NA,NA,"19",11.7
"1993-07-19",1993,7,19,1,1,"LTER",NA,NA,"19",11.4
"1993-07-21",1993,7,21,1,1,"LTER",NA,NA,"19",11.4
"1993-07-28",1993,7,28,1,1,"LTER",NA,NA,"19",12
"1993-07-30",1993,7,30,1,1,"LTER",NA,NA,"19",11.7
"1993-08-02",1993,8,2,1,1,"LTER",NA,NA,"19",11.7
"1993-08-05",1993,8,5,1,1,"LTER",NA,NA,"19",11.5
"1993-08-06",1993,8,6,1,1,"LTER",NA,NA,"19",11.9
"1993-08-11",1993,8,11,1,1,"LTER",NA,NA,"19",11.7
"1993-08-13",1993,8,13,1,1,"LTER",NA,NA,"19",11.5
"1993-08-19",1993,8,19,1,1,"LTER",NA,NA,"19",11.6
"1993-08-23",1993,8,23,1,1,"LTER",NA,NA,"19",11.7
"1993-08-25",1993,8,25,1,1,"LTER",NA,NA,"19",11.9
"1993-08-28",1993,8,28,1,1,"LTER",NA,NA,"19",12.2
"1993-09-01",1993,9,1,1,1,"LTER",NA,NA,"19",11.75
"1993-09-14",1993,9,14,1,1,"LTER",NA,NA,"19",12.4
"1993-09-15",1993,9,15,1,1,"LTER",NA,NA,"19",11.9
"1993-09-16",1993,9,16,1,1,"LTER",NA,NA,"19",11.9
"1993-09-21",1993,9,21,1,1,"LTER",NA,NA,"19",12
"1993-09-27",1993,9,27,1,1,"LTER",NA,NA,"19",12.6
"1993-09-30",1993,9,30,1,1,"LTER",NA,NA,"19",12
"1993-10-11",1993,10,11,1,1,"LTER",NA,NA,"19",13.6
"1993-10-12",1993,10,12,1,1,"LTER",NA,NA,"19",13.3
"1993-10-22",1993,10,22,1,1,"LTER",NA,NA,"19",12.4
"1993-10-25",1993,10,25,1,1,"LTER",NA,NA,"19",12.2
"1993-11-02",1993,11,2,1,1,"LTER",NA,NA,"19",9.4
"1993-11-08",1993,11,8,1,1,"LTER",NA,NA,"19",7.7
"1993-11-22",1993,11,22,1,1,"LTER",NA,NA,"19",6.2
"1993-12-08",1993,12,8,1,1,"LTER",NA,NA,"19",3.8
"1994-03-01",1994,3,1,1,1,"LTER",NA,NA,"19",1.4
"1994-04-25",1994,4,25,1,1,"LTER",NA,NA,"19",7.2
"1994-05-03",1994,5,3,1,1,"LTER",NA,NA,"19",8.3
"1994-05-10",1994,5,10,1,1,"LTER",NA,NA,"19",9.4
"1994-05-12",1994,5,12,1,1,"LTER",NA,NA,"19",9.6
"1994-05-18",1994,5,18,1,1,"LTER",NA,NA,"19",9.8
"1994-05-24",1994,5,24,1,1,"LTER",NA,NA,"19",9.25
"1994-05-31",1994,5,31,1,1,"LTER",NA,NA,"19",9.9
"1994-06-06",1994,6,6,1,1,"LTER",NA,NA,"19",9.8
"1994-06-07",1994,6,7,1,1,"LTER",NA,NA,"19",10
"1994-06-13",1994,6,13,1,1,"LTER",NA,NA,"19",10.4
"1994-06-20",1994,6,20,1,1,"LTER",NA,NA,"19",9.8
"1994-06-21",1994,6,21,1,1,"LTER",NA,NA,"19",10.5
"1994-06-27",1994,6,27,1,1,"LTER",NA,NA,"19",10.5
"1994-07-05",1994,7,5,1,1,"LTER",NA,NA,"19",10.4
"1994-07-11",1994,7,11,1,1,"LTER",NA,NA,"19",10.5
"1994-07-18",1994,7,18,1,1,"LTER",NA,NA,"19",10.6
"1994-07-28",1994,7,28,1,1,"LTER",NA,NA,"19",10.6
"1994-08-01",1994,8,1,1,1,"LTER",NA,NA,"19",14.7
"1994-08-02",1994,8,2,1,1,"LTER",NA,NA,"19",10.8
"1994-08-09",1994,8,9,1,1,"LTER",NA,NA,"19",11
"1994-08-15",1994,8,15,1,1,"LTER",NA,NA,"19",10.95
"1994-08-22",1994,8,22,1,1,"LTER",NA,NA,"19",10.7
"1994-09-01",1994,9,1,1,1,"LTER",NA,NA,"19",11.15
"1994-09-06",1994,9,6,1,1,"LTER",NA,NA,"19",11
"1994-09-20",1994,9,20,1,1,"LTER",NA,NA,"19",11.2
"1994-09-30",1994,9,30,1,1,"LTER",NA,NA,"19",11.4
"1995-05-09",1995,5,9,1,1,"LTER",NA,NA,"19",7.6
"1995-05-23",1995,5,23,1,1,"LTER",NA,NA,"19",10.2
"1995-06-06",1995,6,6,1,1,"LTER",NA,NA,"19",10.3
"1995-07-06",1995,7,6,1,1,"LTER",NA,NA,"19",11
"1995-07-18",1995,7,18,1,1,"LTER",NA,NA,"19",11.1
"1995-08-02",1995,8,2,1,1,"LTER",NA,NA,"19",11.5
"1995-08-14",1995,8,14,1,1,"LTER",NA,NA,"19",11.4
"1995-08-30",1995,8,30,1,1,"LTER",NA,NA,"19",11.5
"1995-09-11",1995,9,11,1,1,"LTER",NA,NA,"19",11.5
"1995-09-25",1995,9,25,1,1,"LTER",NA,NA,"19",11.4
"1995-10-11",1995,10,11,1,1,"LTER",NA,NA,"19",15
"1995-10-25",1995,10,25,1,1,"LTER",NA,NA,"19",11.3
"1995-11-10",1995,11,10,1,1,"LTER",NA,NA,"19",7.4
"1995-12-06",1995,12,6,1,1,"LTER",NA,NA,"19",2.3
"1996-04-09",1996,4,9,1,1,"LTER",NA,NA,"19",3.9
"1996-04-17",1996,4,17,1,1,"LTER",NA,NA,"19",4.5
"1996-05-01",1996,5,1,1,1,"LTER",NA,NA,"19",7.3
"1996-05-14",1996,5,14,1,1,"LTER",NA,NA,"19",8.1
"1996-05-28",1996,5,28,1,1,"LTER",NA,NA,"19",11
"1996-06-10",1996,6,10,1,1,"LTER",NA,NA,"19",10.8
"1996-06-26",1996,6,26,1,1,"LTER",NA,NA,"19",11.3
"1996-07-08",1996,7,8,1,1,"LTER",NA,NA,"19",11.1
"1996-07-22",1996,7,22,1,1,"LTER",NA,NA,"19",11.1
"1996-08-05",1996,8,5,1,1,"LTER",NA,NA,"19",10.9
"1996-08-19",1996,8,19,1,1,"LTER",NA,NA,"19",11
"1996-09-05",1996,9,5,1,1,"LTER",NA,NA,"19",11
"1996-09-16",1996,9,16,1,1,"LTER",NA,NA,"19",11.1
"1996-10-16",1996,10,16,1,1,"LTER",NA,NA,"19",12.6
"1996-11-08",1996,11,8,1,1,"LTER",NA,NA,"19",9
"1996-11-25",1996,11,25,1,1,"LTER",NA,NA,"19",4.2
"1997-01-14",1997,1,14,1,1,"LTER",NA,NA,"19",1.4
"1997-02-17",1997,2,17,1,1,"LTER",NA,NA,"19",1.8
"1997-04-09",1997,4,9,1,1,"LTER",NA,NA,"19",3.7
"1997-04-21",1997,4,21,1,1,"LTER",NA,NA,"19",4.5
"1997-05-02",1997,5,2,1,1,"LTER",NA,NA,"19",7.4
"1997-05-13",1997,5,13,1,1,"LTER",NA,NA,"19",9.8
"1997-05-28",1997,5,28,1,1,"LTER",NA,NA,"19",10.8
"1997-06-11",1997,6,11,1,1,"LTER",NA,NA,"19",11
"1997-06-25",1997,6,25,1,1,"LTER",NA,NA,"19",11.9
"1997-07-09",1997,7,9,1,1,"LTER",NA,NA,"19",11.5
"1997-07-24",1997,7,24,1,1,"LTER",NA,NA,"19",12.2
"1997-08-06",1997,8,6,1,1,"LTER",NA,NA,"19",11.9
"1997-08-18",1997,8,18,1,1,"LTER",NA,NA,"19",12
"1997-09-02",1997,9,2,1,1,"LTER",NA,NA,"19",12.1
"1997-10-01",1997,10,1,1,1,"LTER",NA,NA,"19",12.5
"1997-10-30",1997,10,30,1,1,"LTER",NA,NA,"19",11.1
"1997-11-30",1997,11,30,1,1,"LTER",NA,NA,"19",4.7
"1998-02-06",1998,2,6,1,1,"LTER",NA,NA,"19",0.9
"1998-03-13",1998,3,13,1,1,"LTER",NA,NA,"19",0.7
"1998-03-26",1998,3,26,1,1,"LTER",NA,NA,"19",2
"1998-04-10",1998,4,10,1,1,"LTER",NA,NA,"19",5.3
"1998-04-24",1998,4,24,1,1,"LTER",NA,NA,"19",7.4
"1998-05-11",1998,5,11,1,1,"LTER",NA,NA,"19",7.9
"1998-05-28",1998,5,28,1,1,"LTER",NA,NA,"19",8.7
"1998-06-08",1998,6,8,1,1,"LTER",NA,NA,"19",8.8
"1998-06-22",1998,6,22,1,1,"LTER",NA,NA,"19",9.2
"1998-07-06",1998,7,6,1,1,"LTER",NA,NA,"19",10.7
"1998-07-23",1998,7,23,1,1,"LTER",NA,NA,"19",10.1
"1998-08-02",1998,8,2,1,1,"LTER",NA,NA,"19",10.2
"1998-08-18",1998,8,18,1,1,"LTER",NA,NA,"19",10.5
"1998-09-02",1998,9,2,1,1,"LTER",NA,NA,"19",10.1
"1998-09-28",1998,9,28,1,1,"LTER",NA,NA,"19",10.4
"1998-10-27",1998,10,27,1,1,"LTER",NA,NA,"19",10.7
"1998-11-23",1998,11,23,1,1,"LTER",NA,NA,"19",7.1
"1999-01-25",1999,1,25,1,1,"LTER",NA,NA,"19",2.5
"1999-02-22",1999,2,22,1,1,"LTER",NA,NA,"19",2.8
"1999-03-29",1999,3,29,1,1,"LTER",NA,NA,"19",3.9
"1999-04-12",1999,4,12,1,1,"LTER",NA,NA,"19",6.7
"1999-04-26",1999,4,26,1,1,"LTER",NA,NA,"19",7.8
"1999-05-10",1999,5,10,1,1,"LTER",NA,NA,"19",9.6
"1999-05-26",1999,5,26,1,1,"LTER",NA,NA,"19",10.7
"1999-06-07",1999,6,7,1,1,"LTER",NA,NA,"19",11.7
"1999-06-21",1999,6,21,1,1,"LTER",NA,NA,"19",11.9
"1999-07-06",1999,7,6,1,1,"LTER",NA,NA,"19",12
"1999-07-19",1999,7,19,1,1,"LTER",NA,NA,"19",12.3
"1999-08-02",1999,8,2,1,1,"LTER",NA,NA,"19",12.5
"1999-08-16",1999,8,16,1,1,"LTER",NA,NA,"19",12.6
"1999-08-30",1999,8,30,1,1,"LTER",NA,NA,"19",12.4
"1999-09-27",1999,9,27,1,1,"LTER",NA,NA,"19",12.8
"1999-10-07",1999,10,7,1,1,"LTER",NA,NA,"19",12.5
"1999-10-26",1999,10,26,1,1,"LTER",NA,NA,"19",11.4
"1999-11-22",1999,11,22,1,1,"LTER",NA,NA,"19",9.3
"2000-01-24",2000,1,24,1,1,"LTER",NA,NA,"19",0.9
"2000-02-28",2000,2,28,1,1,"LTER",NA,NA,"19",1.7
"2000-03-14",2000,3,14,1,1,"LTER",NA,NA,"19",2.8
"2000-03-30",2000,3,30,1,1,"LTER",NA,NA,"19",4.2
"2000-04-11",2000,4,11,1,1,"LTER",NA,NA,"19",5.6
"2000-04-26",2000,4,26,1,1,"LTER",NA,NA,"19",6.6
"2000-05-10",2000,5,10,1,1,"LTER",NA,NA,"19",7.1
"2000-05-23",2000,5,23,1,1,"LTER",NA,NA,"19",8.8
"2000-06-07",2000,6,7,1,1,"LTER",NA,NA,"19",11.1
"2000-06-20",2000,6,20,1,1,"LTER",NA,NA,"19",10.9
"2000-07-04",2000,7,4,1,1,"LTER",NA,NA,"19",11.7
"2000-07-18",2000,7,18,1,1,"LTER",NA,NA,"19",12.1
"2000-08-01",2000,8,1,1,1,"LTER",NA,NA,"19",12.1
"2000-08-17",2000,8,17,1,1,"LTER",NA,NA,"19",12.2
"2000-08-29",2000,8,29,1,1,"LTER",NA,NA,"19",12.3
"2000-09-26",2000,9,26,1,1,"LTER",NA,NA,"19",12.9
"2000-10-25",2000,10,25,1,1,"LTER",NA,NA,"19",13.6
"2000-11-29",2000,11,29,1,1,"LTER",NA,NA,"19",5.3
"2001-01-17",2001,1,17,1,1,"LTER",NA,NA,"19",2.7
"2001-03-07",2001,3,7,1,1,"LTER",NA,NA,"19",2.5
"2001-04-10",2001,4,10,1,1,"LTER",NA,NA,"19",4.2
"2001-04-23",2001,4,23,1,1,"LTER",NA,NA,"19",7.2
"2001-05-07",2001,5,7,1,1,"LTER",NA,NA,"19",8.6
"2001-05-21",2001,5,21,1,1,"LTER",NA,NA,"19",10.8
"2001-06-04",2001,6,4,1,1,"LTER",NA,NA,"19",10.7
"2001-06-18",2001,6,18,1,1,"LTER",NA,NA,"19",11.7
"2001-07-02",2001,7,2,1,1,"LTER",NA,NA,"19",11.7
"2001-07-16",2001,7,16,1,1,"LTER",NA,NA,"19",12.1
"2001-07-30",2001,7,30,1,1,"LTER",NA,NA,"19",12.2
"2001-08-13",2001,8,13,1,1,"LTER",NA,NA,"19",12.4
"2001-08-27",2001,8,27,1,1,"LTER",NA,NA,"19",12.4
"2001-09-26",2001,9,26,1,1,"LTER",NA,NA,"19",13.2
"2001-10-22",2001,10,22,1,1,"LTER",NA,NA,"19",12.7
"2001-11-26",2001,11,26,1,1,"LTER",NA,NA,"19",9
"2002-03-28",2002,3,28,1,1,"LTER",NA,NA,"19",1.3
"2002-04-08",2002,4,8,1,1,"LTER",NA,NA,"19",2.5
"2002-04-24",2002,4,24,1,1,"LTER",NA,NA,"19",7
"2002-05-06",2002,5,6,1,1,"LTER",NA,NA,"19",8.1
"2002-05-20",2002,5,20,1,1,"LTER",NA,NA,"19",10.6
"2002-06-03",2002,6,3,1,1,"LTER",NA,NA,"19",11.8
"2002-06-18",2002,6,18,1,1,"LTER",NA,NA,"19",11.6
"2002-07-01",2002,7,1,1,1,"LTER",NA,NA,"19",11.6
"2002-07-15",2002,7,15,1,1,"LTER",NA,NA,"19",11.6
"2002-07-26",2002,7,26,1,1,"LTER",NA,NA,"19",11.9
"2002-08-12",2002,8,12,1,1,"LTER",NA,NA,"19",11.9
